pais,region,tramo,anio,ent_nr,ent_brth_nr,ent_dth_nr,ent_srvl_y3_nr,emp_nr,sal_nr,emp_brth_nr,sal_brth_nr,emp_dth_nr,sal_dth_nr,emp_srvl_y3_nr,emp_srvl_ybrth_y3_nr,grw_ent_pc,ent_brthr_dthr_pc,ent_brthr_pc,ent_brth_pp_pc,ent_dthr_pc,ent_dth_pp_pc,ent_srvlr_brth_y3_pc,ent_srvlr_y3_pc,emp_brthr_pc,ent_brth_empsize_nr,sal_emp_brthr_pc,emp_dthr_pc,ent_dth_empsize_nr,grw_emp_srvl_y3_pc,emp_srvlr_y3_pc,ent_srvl_empsize_y3_nr
Spain,Bizkaia,TOTAL,2011,90278,5186,8484,3997,404956,337603,8103,3887,13443,5816,8250,7073,NA,15.14,5.74,NA,9.4,NA,NA,4.43,2,1.56,47.97,3.32,1.58,16.64,2.04,2.06
Spain,Bizkaia,TOTAL,2012,87960,5654,8570,3625,391601,327526,8631,3996,13406,6207,7052,6118,-2.57,16.17,6.43,NA,9.74,NA,NA,4.12,2.2,1.53,46.3,3.42,1.56,15.27,1.8,1.95
Spain,Bizkaia,TOTAL,2013,84730,5055,8008,4482,379679,317592,7685,3730,12000,5088,7906,6987,-3.67,15.42,5.97,NA,9.45,NA,NA,5.29,2.02,1.52,48.54,3.16,1.5,13.15,2.08,1.76
Spain,Bizkaia,TOTAL,2014,83271,6291,NA,3406,380208,319092,9572,4487,NA,NA,6586,5743,-1.72,NA,7.55,NA,NA,NA,65.68,4.09,2.52,1.52,46.88,NA,NA,14.68,1.73,1.93
Spain,Bizkaia,TOTAL,2016,80610,6464,7750,3183,387386,329323,9922,4677,12396,5706,6690,5345,NA,17.63,8.02,NA,9.61,NA,62.97,3.95,2.56,1.53,47.14,3.2,1.6,25.16,1.73,2.1
Spain,Bizkaia,TOTAL,2017,80217,6358,5344,3705,389616,331878,9454,4240,8100,3418,7415,6397,-0.49,14.59,7.93,100,6.66,100,58.89,4.62,2.43,1.49,44.85,2.08,1.52,15.91,1.9,2
Spain,Bizkaia,TOTAL,2018,80927,6376,6202,1027,381410,322781,9672,4551,9102,3784,4678,3430,0.89,15.54,7.88,100,7.66,100,NA,1.27,2.54,1.52,47.05,2.39,1.47,36.38,1.23,4.56
Spain,Bizkaia,TOTAL,2019,81794,6980,6334,3883,383490,323716,10094,4331,9067,3505,8315,6755,1.07,16.28,8.53,100,7.74,100,60.07,4.75,2.63,1.45,42.91,2.36,1.43,23.09,2.17,2.14
Spain,Bizkaia,TOTAL,2020,81567,5979,NA,3773,365902,306101,8245,3311,NA,NA,7692,6310,-0.28,NA,7.33,100,NA,NA,59.34,4.63,2.25,1.38,40.16,NA,NA,21.9,2.1,2.04
Spain,Comunidad Foral de Navarra,TOTAL,2008,47466,3270,4024,2223,220529,183949,5720,2989,6887,3270,5839,4572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Comunidad Foral de Navarra,TOTAL,2009,45562,2417,3459,3000,209529,174047,4014,1835,6322,3275,7066,5340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Comunidad Foral de Navarra,TOTAL,2010,45040,3079,NA,2316,193828,158726,4929,2101,NA,NA,5389,4392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Comunidad Foral de Navarra,TOTAL,2011,44372,2950,3531,1878,195781,161062,4764,2179,5577,2249,4282,3473,NA,14.61,6.65,NA,7.96,NA,NA,4.23,2.43,1.61,45.74,2.85,1.58,23.29,2.19,2.28
Spain,Comunidad Foral de Navarra,TOTAL,2012,43351,2733,3034,1356,191512,158061,4527,2080,5257,2536,3283,2524,-2.3,13.3,6.3,NA,7,NA,NA,3.13,2.36,1.66,45.95,2.74,1.73,30.07,1.71,2.42
Spain,Comunidad Foral de Navarra,TOTAL,2013,44073,3463,3122,1685,187800,153491,5261,2142,5148,2260,3794,3054,1.67,14.94,7.86,NA,7.08,NA,NA,3.82,2.8,1.52,40.71,2.74,1.65,24.23,2.02,2.25
Spain,Comunidad Foral de Navarra,TOTAL,2014,45672,4694,NA,1722,203970,168080,6572,2301,NA,NA,3272,3035,3.63,NA,10.28,NA,NA,NA,58.37,3.77,3.22,1.4,35.01,NA,NA,7.81,1.6,1.9
Spain,Comunidad Foral de Navarra,TOTAL,2016,47022,3739,3550,1936,189895,153184,5525,2239,5266,1919,4372,3236,NA,15.5,7.95,NA,7.55,NA,55.91,4.12,2.91,1.48,40.52,2.77,1.48,35.11,2.3,2.26
Spain,Comunidad Foral de Navarra,TOTAL,2017,47058,3548,3560,2600,205482,169083,5733,2709,5296,1991,4073,3918,0.08,15.1,7.54,100,7.57,100,55.39,5.53,2.79,1.62,47.25,2.58,1.49,3.96,1.98,1.57
Spain,Comunidad Foral de Navarra,TOTAL,2018,47647,3923,3256,2118,208184,171541,6357,3005,4729,1710,4504,3434,1.25,15.07,8.23,100,6.83,100,NA,4.45,3.05,1.62,47.27,2.27,1.45,31.16,2.16,2.13
Spain,Comunidad Foral de Navarra,TOTAL,2019,47960,3647,3384,2053,213818,176994,5232,2081,4844,1785,4079,3392,0.66,14.66,7.6,100,7.06,100,54.91,4.28,2.45,1.43,39.77,2.27,1.43,20.25,1.91,1.99
Spain,Comunidad Foral de Navarra,TOTAL,2020,47673,3207,NA,2105,195650,158838,4740,1909,NA,NA,4611,3718,-0.6,NA,6.73,100,NA,NA,59.33,4.42,2.42,1.48,40.27,NA,NA,24.02,2.36,2.19
Spain,Navarra,TOTAL,2008,47466,3270,4024,2223,220529,183949,5720,2989,6887,3270,5839,4572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Navarra,TOTAL,2009,45562,2417,3459,3000,209529,174047,4014,1835,6322,3275,7066,5340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Navarra,TOTAL,2010,45040,3079,NA,2316,193828,158726,4929,2101,NA,NA,5389,4392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Navarra,TOTAL,2011,44372,2950,3531,1878,195781,161062,4764,2179,5577,2249,4282,3473,NA,14.61,6.65,NA,7.96,NA,NA,4.23,2.43,1.61,45.74,2.85,1.58,23.29,2.19,2.28
Spain,Navarra,TOTAL,2012,43351,2733,3034,1356,191512,158061,4527,2080,5257,2536,3283,2524,-2.3,13.3,6.3,NA,7,NA,NA,3.13,2.36,1.66,45.95,2.74,1.73,30.07,1.71,2.42
Spain,Navarra,TOTAL,2013,44073,3463,3122,1685,187800,153491,5261,2142,5148,2260,3794,3054,1.67,14.94,7.86,NA,7.08,NA,NA,3.82,2.8,1.52,40.71,2.74,1.65,24.23,2.02,2.25
Spain,Navarra,TOTAL,2014,45672,4694,NA,1722,203970,168080,6572,2301,NA,NA,3272,3035,3.63,NA,10.28,NA,NA,NA,58.37,3.77,3.22,1.4,35.01,NA,NA,7.81,1.6,1.9
Spain,Navarra,TOTAL,2016,47022,3739,3550,1936,189895,153184,5525,2239,5266,1919,4372,3236,NA,15.5,7.95,NA,7.55,NA,55.91,4.12,2.91,1.48,40.52,2.77,1.48,35.11,2.3,2.26
Spain,Navarra,TOTAL,2017,47058,3548,3560,2600,205482,169083,5733,2709,5296,1991,4073,3918,0.08,15.1,7.54,100,7.57,100,55.39,5.53,2.79,1.62,47.25,2.58,1.49,3.96,1.98,1.57
Spain,Navarra,TOTAL,2018,47647,3923,3256,2118,208184,171541,6357,3005,4729,1710,4504,3434,1.25,15.07,8.23,100,6.83,100,NA,4.45,3.05,1.62,47.27,2.27,1.45,31.16,2.16,2.13
Spain,Navarra,TOTAL,2019,47960,3647,3384,2053,213818,176994,5232,2081,4844,1785,4079,3392,0.66,14.66,7.6,100,7.06,100,54.91,4.28,2.45,1.43,39.77,2.27,1.43,20.25,1.91,1.99
Spain,Navarra,TOTAL,2020,47673,3207,NA,2105,195650,158838,4740,1909,NA,NA,4611,3718,-0.6,NA,6.73,100,NA,NA,59.33,4.42,2.42,1.48,40.27,NA,NA,24.02,2.36,2.19
Spain,La Rioja,TOTAL,2008,25463,1768,2119,1441,90260,70396,2643,976,3968,2110,3517,2469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,La Rioja,TOTAL,2009,24958,1686,2012,1430,85355,65432,2590,996,3522,1698,2957,2457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,La Rioja,TOTAL,2010,24635,1808,NA,1293,83097,63393,2683,985,NA,NA,3069,2267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,La Rioja,TOTAL,2011,24208,1790,2029,1025,80040,60470,2661,965,3092,1126,2060,1590,NA,15.78,7.39,NA,8.38,NA,NA,4.23,3.32,1.49,36.26,3.86,1.52,29.56,2.57,2.01
Spain,La Rioja,TOTAL,2012,24023,1736,1988,926,78645,59560,2582,909,3344,1543,2205,1519,-0.76,15.5,7.23,NA,8.28,NA,NA,3.85,3.28,1.49,35.21,4.25,1.68,45.16,2.8,2.38
Spain,La Rioja,TOTAL,2013,23958,1931,2017,1018,81533,62362,2936,1083,3506,1654,1924,1648,-0.27,16.48,8.06,NA,8.42,NA,NA,4.25,3.6,1.52,36.89,4.3,1.74,16.75,2.36,1.89
Spain,La Rioja,TOTAL,2014,24528,2634,NA,993,83218,63302,3650,1007,NA,NA,1849,1538,2.38,NA,10.74,NA,NA,NA,55.47,4.05,4.39,1.39,27.59,NA,NA,20.22,2.22,1.86
Spain,La Rioja,TOTAL,2016,25099,2428,2305,1132,82475,62502,3528,1324,4066,1858,2420,1791,NA,18.86,9.67,NA,9.18,NA,58.62,4.51,4.28,1.45,37.53,4.93,1.76,35.12,2.93,2.14
Spain,La Rioja,TOTAL,2017,24490,1756,1707,1582,83662,64863,2482,912,2713,1185,2550,2272,-2.43,14.14,7.17,100,6.97,100,60.06,6.46,2.97,1.41,36.74,3.24,1.59,12.24,3.05,1.61
Spain,La Rioja,TOTAL,2018,24573,1835,1820,1170,84734,65847,2466,803,2924,1290,2643,1818,0.34,14.87,7.47,100,7.41,100,NA,4.76,2.91,1.34,32.56,3.45,1.61,45.38,3.12,2.26
Spain,La Rioja,TOTAL,2019,24431,1740,1696,1585,86636,67913,2460,907,2673,1150,3304,2410,-0.58,14.06,7.12,100,6.94,100,65.28,6.49,2.84,1.41,36.87,3.09,1.58,37.1,3.81,2.08
Spain,La Rioja,TOTAL,2020,24096,1367,NA,1046,83507,64997,1772,525,NA,NA,2105,1564,-1.37,NA,5.67,100,NA,NA,59.57,4.34,2.12,1.3,29.63,NA,NA,34.59,2.52,2.01
Spain,Aragón,TOTAL,2008,102247,7558,8941,5891,403012,326629,11840,5034,15867,8606,13963,9607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Aragón,TOTAL,2009,100200,7040,8641,5455,379006,302265,10506,4034,14909,7242,12609,9433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Aragón,TOTAL,2010,98053,7043,NA,5345,362826,287605,10579,4087,NA,NA,11597,9540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Aragón,TOTAL,2011,96562,7193,8615,4288,350477,275593,10477,3811,13821,5912,8716,7177,NA,16.37,7.45,NA,8.92,NA,NA,4.44,2.99,1.46,36.37,3.94,1.6,21.44,2.49,2.03
Spain,Aragón,TOTAL,2012,95217,7026,8227,3867,337407,264431,10204,3620,13655,6167,8183,6069,-1.39,16.02,7.38,NA,8.64,NA,NA,4.06,3.02,1.45,35.48,4.05,1.66,34.83,2.43,2.12
Spain,Aragón,TOTAL,2013,94355,7698,7759,3896,328828,256245,11018,3742,12810,5990,8035,6417,-0.91,16.38,8.16,NA,8.22,NA,NA,4.13,3.35,1.43,33.96,3.9,1.65,25.21,2.44,2.06
Spain,Aragón,TOTAL,2014,94675,8486,NA,4015,328347,255332,11981,4062,NA,NA,8609,6228,0.34,NA,8.96,NA,NA,NA,55.82,4.24,3.65,1.41,33.9,NA,NA,38.23,2.62,2.14
Spain,Aragón,TOTAL,2016,97610,9097,8626,4306,354754,280205,13033,4997,14364,6469,9017,6411,NA,18.16,9.32,NA,8.84,NA,55.94,4.41,3.67,1.43,38.34,4.05,1.67,40.65,2.54,2.09
Spain,Aragón,TOTAL,2017,96149,7202,6830,4581,367045,295973,10383,3943,10839,4944,9001,6930,-1.5,14.59,7.49,100,7.1,100,53.98,4.76,2.83,1.44,37.98,2.95,1.59,29.88,2.45,1.96
Spain,Aragón,TOTAL,2018,97987,7871,6743,4905,368763,296796,10837,3936,10888,5176,10451,7269,1.91,14.91,8.03,100,6.88,100,NA,5.01,2.94,1.38,36.32,2.95,1.61,43.77,2.83,2.13
Spain,Aragón,TOTAL,2019,98964,7843,8192,5549,381585,308654,10424,3519,11925,4703,11850,8391,1,16.2,7.93,100,8.28,100,61,5.61,2.73,1.33,33.76,3.13,1.46,41.22,3.11,2.14
Spain,Aragón,TOTAL,2020,96377,5733,NA,4186,371400,300719,7532,2451,NA,NA,10132,6291,-2.61,NA,5.95,100,NA,NA,58.12,4.34,2.03,1.31,32.54,NA,NA,61.06,2.73,2.42
Spain,Huesca,TOTAL,2008,18396,1218,1490,950,58677,44834,1939,845,2566,1315,2269,1575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Huesca,TOTAL,2009,18000,1045,1571,912,55473,41718,1567,616,2606,1102,1902,1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Huesca,TOTAL,2010,17417,1155,NA,931,53150,39952,1722,657,NA,NA,1916,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Huesca,TOTAL,2011,17302,1168,1370,711,50899,37614,1720,610,2585,1331,1583,1263,NA,14.67,6.75,NA,7.92,NA,NA,4.11,3.38,1.47,35.47,5.08,1.89,25.34,3.11,2.23
Spain,Huesca,TOTAL,2012,17028,1202,1314,606,48795,35721,1698,530,2162,926,1220,978,-1.58,14.78,7.06,NA,7.72,NA,NA,3.56,3.48,1.41,31.21,4.43,1.65,24.74,2.5,2.01
Spain,Huesca,TOTAL,2013,16867,1238,1291,660,46866,33942,1748,571,1942,794,1305,1101,-0.95,14.99,7.34,NA,7.65,NA,NA,3.91,3.73,1.41,32.67,4.14,1.5,18.53,2.78,1.98
Spain,Huesca,TOTAL,2014,16891,1316,NA,667,47238,34339,1922,683,NA,NA,1314,1068,0.14,NA,7.79,NA,NA,NA,57.11,3.95,4.07,1.46,35.54,NA,NA,23.03,2.78,1.97
Spain,Huesca,TOTAL,2016,17408,1560,1567,723,53298,40228,2219,841,2652,1217,1769,1053,NA,17.96,8.96,NA,9,NA,58.4,4.15,4.16,1.42,37.9,4.98,1.69,68,3.32,2.45
Spain,Huesca,TOTAL,2017,16950,1078,1130,729,54234,42142,1539,590,1909,945,1570,1166,-2.63,13.03,6.36,100,6.67,100,55.4,4.3,2.84,1.43,38.34,3.52,1.69,34.65,2.89,2.15
Spain,Huesca,TOTAL,2018,17578,1267,1134,793,54951,42624,1747,668,2024,1096,1553,1089,3.71,13.66,7.21,100,6.45,100,NA,4.51,3.18,1.38,38.24,3.68,1.78,42.61,2.83,1.96
Spain,Huesca,TOTAL,2019,17770,1309,1250,1031,56604,44068,1837,681,2042,971,2077,1478,1.09,14.4,7.37,100,7.03,100,66.09,5.8,3.25,1.4,37.07,3.61,1.63,40.53,3.67,2.01
Spain,Huesca,TOTAL,2020,17411,920,NA,654,55587,43373,1155,369,NA,NA,2601,1003,-2.02,NA,5.28,100,NA,NA,60.67,3.76,2.08,1.26,31.95,NA,NA,159.32,4.68,3.98
Spain,Teruel,TOTAL,2008,10297,663,796,562,32586,24729,1019,416,1379,721,1465,890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Teruel,TOTAL,2009,10093,624,768,544,30333,22469,889,302,1260,555,1343,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Teruel,TOTAL,2010,9851,585,NA,427,28741,21092,942,406,NA,NA,957,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Teruel,TOTAL,2011,9735,632,687,396,27051,19482,891,299,1106,470,778,649,NA,13.55,6.49,NA,7.06,NA,NA,4.07,3.29,1.41,33.56,4.09,1.61,19.88,2.88,1.96
Spain,Teruel,TOTAL,2012,9716,633,795,350,26264,18723,915,298,1251,484,771,544,-0.2,14.7,6.52,NA,8.18,NA,NA,3.6,3.48,1.45,32.57,4.76,1.57,41.73,2.94,2.2
Spain,Teruel,TOTAL,2013,9549,656,685,337,24855,17417,894,236,1118,490,696,601,-1.72,14.04,6.87,NA,7.17,NA,NA,3.53,3.6,1.36,26.4,4.5,1.63,15.81,2.8,2.07
Spain,Teruel,TOTAL,2014,9593,765,NA,348,25222,17754,1054,314,NA,NA,720,492,0.46,NA,7.97,NA,NA,NA,55.06,3.63,4.18,1.38,29.79,NA,NA,46.34,2.85,2.07
Spain,Teruel,TOTAL,2016,10025,878,855,349,27055,19281,1297,508,1499,724,594,490,NA,17.29,8.76,NA,8.53,NA,53.2,3.48,4.79,1.48,39.17,5.54,1.75,21.22,2.2,1.7
Spain,Teruel,TOTAL,2017,9818,684,660,423,28046,20687,1006,365,1062,481,782,613,-2.06,13.69,6.97,100,6.72,100,55.29,4.31,3.59,1.47,36.28,3.79,1.61,27.57,2.79,1.85
Spain,Teruel,TOTAL,2018,9958,725,632,477,29273,21885,1029,379,1056,504,971,673,1.43,13.63,7.28,100,6.35,100,NA,4.79,3.52,1.42,36.83,3.61,1.67,44.28,3.32,2.04
Spain,Teruel,TOTAL,2019,10036,721,759,541,29442,21970,907,250,1124,457,1279,832,0.78,14.75,7.18,100,7.56,100,61.62,5.39,3.08,1.26,27.56,3.82,1.48,53.73,4.34,2.36
Spain,Teruel,TOTAL,2020,9752,512,NA,397,27818,20560,735,272,NA,NA,903,630,-2.83,NA,5.25,100,NA,NA,58.04,4.07,2.64,1.44,37.01,NA,NA,43.33,3.25,2.27
Spain,Zaragoza,TOTAL,2008,73554,5677,6655,4379,311748,257066,8882,3773,11922,6570,10230,7141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Zaragoza,TOTAL,2009,72107,5371,6302,3999,293199,238078,8049,3116,11043,5585,9364,6975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Zaragoza,TOTAL,2010,70785,5303,NA,3987,280935,226561,7914,3024,NA,NA,8725,7074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Zaragoza,TOTAL,2011,69525,5393,6558,3181,272527,218497,7867,2902,10131,4111,6355,5266,NA,17.19,7.76,NA,9.43,NA,NA,4.58,2.89,1.46,36.89,3.72,1.54,20.68,2.33,2
Spain,Zaragoza,TOTAL,2012,68473,5191,6118,2911,262348,209987,7591,2792,10242,4757,6191,4546,-1.51,16.52,7.58,NA,8.93,NA,NA,4.25,2.89,1.46,36.78,3.9,1.67,36.19,2.36,2.13
Spain,Zaragoza,TOTAL,2013,67939,5804,5783,2899,257107,204886,8377,2935,9749,4706,6034,4715,-0.78,17.06,8.54,NA,8.51,NA,NA,4.27,3.26,1.44,35.04,3.79,1.69,27.97,2.35,2.08
Spain,Zaragoza,TOTAL,2014,68191,6405,NA,3000,255887,203239,9005,3065,NA,NA,6575,4668,0.37,NA,9.39,NA,NA,NA,55.63,4.4,3.52,1.41,34.04,NA,NA,40.85,2.57,2.19
Spain,Zaragoza,TOTAL,2016,70177,6659,6204,3234,274400,220696,9517,3648,10214,4528,6654,4868,NA,18.33,9.49,NA,8.84,NA,55.72,4.61,3.47,1.43,38.33,3.72,1.65,36.69,2.42,2.06
Spain,Zaragoza,TOTAL,2017,69381,5440,5040,3429,284765,233144,7837,2988,7868,3518,6649,5151,-1.13,15.1,7.84,100,7.26,100,53.54,4.94,2.75,1.44,38.13,2.76,1.56,29.08,2.33,1.94
Spain,Zaragoza,TOTAL,2018,70451,5879,4977,3635,284539,232287,8061,2889,7808,3576,7927,5506,1.54,15.41,8.34,100,7.06,100,NA,5.16,2.83,1.37,35.84,2.74,1.57,43.97,2.79,2.18
Spain,Zaragoza,TOTAL,2019,71158,5813,6183,3977,295539,242616,7681,2588,8759,3275,8494,6082,1,16.86,8.17,100,8.69,100,59.72,5.59,2.6,1.32,33.69,2.96,1.42,39.66,2.87,2.14
Spain,Zaragoza,TOTAL,2020,69214,4301,NA,3135,287995,236786,5642,1810,NA,NA,6627,4658,-2.73,NA,6.21,100,NA,NA,57.63,4.53,1.96,1.31,32.08,NA,NA,42.27,2.3,2.11
Spain,COMUNIDAD DE MADRID,TOTAL,2011,539964,42929,45319,23065,3362702,2968740,60377,23938,67217,28453,55886,36893,NA,16.34,7.95,NA,8.39,NA,NA,4.27,1.8,1.41,39.65,2,1.48,51.48,1.66,2.42
Spain,COMUNIDAD DE MADRID,TOTAL,2012,538008,40878,45065,22300,3247706,2861086,58241,23607,70069,32075,53446,33941,-0.36,15.97,7.6,NA,8.38,NA,NA,4.14,1.79,1.42,40.53,2.16,1.55,57.47,1.65,2.4
Spain,COMUNIDAD DE MADRID,TOTAL,2013,534331,43572,44562,22427,3249438,2866554,62078,25491,71065,33994,53341,34874,-0.68,16.49,8.15,NA,8.34,NA,NA,4.2,1.91,1.42,41.06,2.19,1.59,52.95,1.64,2.38
Spain,COMUNIDAD DE MADRID,TOTAL,2014,540045,52114,NA,22941,3291839,2903514,73130,28730,NA,NA,51686,34801,1.07,NA,9.65,NA,NA,NA,53.44,4.25,2.22,1.4,39.29,NA,NA,48.52,1.57,2.25
Spain,COMUNIDAD DE MADRID,TOTAL,2016,566708,55929,46548,24723,3480302,3072610,76679,29528,66779,27058,61923,38016,NA,18.08,9.87,NA,8.21,NA,56.74,4.36,2.2,1.37,38.51,1.92,1.43,62.89,1.78,2.5
Spain,COMUNIDAD DE MADRID,TOTAL,2017,577483,56434,45376,28319,3648420,3235759,75309,27830,65283,26914,60141,42565,1.9,17.63,9.77,100,7.86,100,54.34,4.9,2.06,1.33,36.95,1.79,1.44,41.29,1.65,2.12
Spain,COMUNIDAD DE MADRID,TOTAL,2018,593932,63137,47646,30814,3778433,3349638,83828,30141,70152,30417,72409,44472,2.85,18.65,10.63,100,8.02,100,NA,5.19,2.22,1.33,35.96,1.86,1.47,62.82,1.92,2.35
Spain,COMUNIDAD DE MADRID,TOTAL,2019,606334,61550,48797,31173,3941178,3500266,80921,28627,69966,29234,85796,46234,2.09,18.2,10.15,100,8.05,100,55.74,5.14,2.05,1.31,35.38,1.78,1.43,85.57,2.18,2.75
Spain,COMUNIDAD DE MADRID,TOTAL,2020,602004,45152,NA,31078,3825629,3387562,57705,18820,NA,NA,70928,44917,-0.71,NA,7.5,100,NA,NA,55.07,5.16,1.51,1.28,32.61,NA,NA,57.91,1.85,2.28
Spain,Comunidad de Madrid,TOTAL,2008,556838,40383,44598,32068,3646502,3257534,58863,25755,72417,38242,84681,50977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Comunidad de Madrid,TOTAL,2009,550184,39703,48213,29850,3455806,3056677,55925,22332,76051,36661,72704,48218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Comunidad de Madrid,TOTAL,2010,541067,42114,NA,29662,3379766,2987407,60353,24809,NA,NA,67304,45222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Comunidad de Madrid,TOTAL,2011,539964,42929,45319,23065,3362702,2968740,60377,23938,67217,28453,55886,36893,NA,16.34,7.95,NA,8.39,NA,NA,4.27,1.8,1.41,39.65,2,1.48,51.48,1.66,2.42
Spain,Comunidad de Madrid,TOTAL,2012,538008,40878,45065,22300,3247706,2861086,58241,23607,70069,32075,53446,33941,-0.36,15.97,7.6,NA,8.38,NA,NA,4.14,1.79,1.42,40.53,2.16,1.55,57.47,1.65,2.4
Spain,Comunidad de Madrid,TOTAL,2013,534331,43572,44562,22427,3249438,2866554,62078,25491,71065,33994,53341,34874,-0.68,16.49,8.15,NA,8.34,NA,NA,4.2,1.91,1.42,41.06,2.19,1.59,52.95,1.64,2.38
Spain,Comunidad de Madrid,TOTAL,2014,540045,52114,NA,22941,3291839,2903514,73130,28730,NA,NA,51686,34801,1.07,NA,9.65,NA,NA,NA,53.44,4.25,2.22,1.4,39.29,NA,NA,48.52,1.57,2.25
Spain,Comunidad de Madrid,TOTAL,2016,566708,55929,46548,24723,3480302,3072610,76679,29528,66779,27058,61923,38016,NA,18.08,9.87,NA,8.21,NA,56.74,4.36,2.2,1.37,38.51,1.92,1.43,62.89,1.78,2.5
Spain,Comunidad de Madrid,TOTAL,2017,577483,56434,45376,28319,3648420,3235759,75309,27830,65283,26914,60141,42565,1.9,17.63,9.77,100,7.86,100,54.34,4.9,2.06,1.33,36.95,1.79,1.44,41.29,1.65,2.12
Spain,Comunidad de Madrid,TOTAL,2018,593932,63137,47646,30814,3778433,3349638,83828,30141,70152,30417,72409,44472,2.85,18.65,10.63,100,8.02,100,NA,5.19,2.22,1.33,35.96,1.86,1.47,62.82,1.92,2.35
Spain,Comunidad de Madrid,TOTAL,2019,606334,61550,48797,31173,3941178,3500266,80921,28627,69966,29234,85796,46234,2.09,18.2,10.15,100,8.05,100,55.74,5.14,2.05,1.31,35.38,1.78,1.43,85.57,2.18,2.75
Spain,Comunidad de Madrid,TOTAL,2020,602004,45152,NA,31078,3825629,3387562,57705,18820,NA,NA,70928,44917,-0.71,NA,7.5,100,NA,NA,55.07,5.16,1.51,1.28,32.61,NA,NA,57.91,1.85,2.28
Spain,Madrid,TOTAL,2008,556838,40383,44598,32068,3646502,3257534,58863,25755,72417,38242,84681,50977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Madrid,TOTAL,2009,550184,39703,48213,29850,3455806,3056677,55925,22332,76051,36661,72704,48218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Madrid,TOTAL,2010,541067,42114,NA,29662,3379766,2987407,60353,24809,NA,NA,67304,45222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Madrid,TOTAL,2011,539964,42929,45319,23065,3362702,2968740,60377,23938,67217,28453,55886,36893,NA,16.34,7.95,NA,8.39,NA,NA,4.27,1.8,1.41,39.65,2,1.48,51.48,1.66,2.42
Spain,Madrid,TOTAL,2012,538008,40878,45065,22300,3247706,2861086,58241,23607,70069,32075,53446,33941,-0.36,15.97,7.6,NA,8.38,NA,NA,4.14,1.79,1.42,40.53,2.16,1.55,57.47,1.65,2.4
Spain,Madrid,TOTAL,2013,534331,43572,44562,22427,3249438,2866554,62078,25491,71065,33994,53341,34874,-0.68,16.49,8.15,NA,8.34,NA,NA,4.2,1.91,1.42,41.06,2.19,1.59,52.95,1.64,2.38
